epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,75.9076,0.61295,0.32197,0.00384,0.96205,0.94505,0.98889,0.83785,0.64209,0.27998,0.00382,0.000577782,0.000577782,0.000577782
68,77.0112,0.64257,0.35143,0.00421,0.9304,0.93499,0.98267,0.82343,0.68033,0.31234,0.00391,0.000561279,0.000561279,0.000561279
69,78.0967,0.65062,0.33818,0.00422,0.97753,0.90914,0.98674,0.834,0.65703,0.28877,0.00384,0.000544776,0.000544776,0.000544776
70,79.3146,0.63291,0.32482,0.00398,0.95044,0.93472,0.98551,0.82147,0.69947,0.2961,0.00419,0.000528272,0.000528272,0.000528272
71,80.4098,0.60921,0.3272,0.00391,0.9339,0.96681,0.98633,0.83295,0.65132,0.27647,0.00381,0.000511769,0.000511769,0.000511769
72,81.4973,0.59634,0.33458,0.00403,0.92618,0.96489,0.98565,0.81477,0.72797,0.28683,0.00434,0.000495266,0.000495266,0.000495266
73,82.5847,0.64509,0.35478,0.0042,0.97614,0.91598,0.98653,0.81587,0.723,0.29089,0.00425,0.000478762,0.000478762,0.000478762
74,83.664,0.63046,0.31295,0.00409,0.93158,0.96359,0.98476,0.83299,0.64257,0.27346,0.00375,0.000462259,0.000462259,0.000462259
75,84.8672,0.60094,0.30926,0.00397,0.95512,0.96291,0.98553,0.82203,0.657,0.27726,0.00394,0.000445756,0.000445756,0.000445756
76,85.9652,0.6051,0.32233,0.00396,0.94017,0.97193,0.98775,0.84388,0.60747,0.25714,0.00358,0.000429253,0.000429253,0.000429253
77,87.0818,0.61504,0.30812,0.00396,0.93385,0.96284,0.98482,0.82846,0.6481,0.29273,0.00372,0.000412749,0.000412749,0.000412749
78,88.1649,0.60478,0.29957,0.00405,0.92354,0.97907,0.98608,0.83544,0.63537,0.2874,0.00374,0.000396246,0.000396246,0.000396246
79,89.2475,0.61001,0.29355,0.00409,0.94752,0.95609,0.98581,0.82864,0.6664,0.28652,0.00396,0.000379743,0.000379743,0.000379743
80,90.4481,0.61754,0.33624,0.004,0.93449,0.97896,0.98501,0.82871,0.6495,0.27343,0.00387,0.000363239,0.000363239,0.000363239
81,91.5626,0.61977,0.32918,0.00407,0.93296,0.97203,0.98553,0.8363,0.62488,0.27318,0.00378,0.000346736,0.000346736,0.000346736
82,92.6615,0.594,0.29957,0.00393,0.928,0.96885,0.98715,0.83405,0.6553,0.3113,0.00392,0.000330233,0.000330233,0.000330233
83,93.7407,0.60772,0.29547,0.00394,0.92309,0.97766,0.98774,0.84555,0.62505,0.28936,0.0038,0.000313729,0.000313729,0.000313729
84,94.8373,0.57135,0.29658,0.00374,0.95016,0.96263,0.98677,0.84328,0.63462,0.26949,0.00384,0.000297226,0.000297226,0.000297226
85,96.0706,0.59496,0.29518,0.004,0.93744,0.97559,0.98635,0.82965,0.65775,0.28253,0.00384,0.000280723,0.000280723,0.000280723
86,97.178,0.57501,0.28827,0.00364,0.93591,0.97248,0.98721,0.84717,0.62463,0.26711,0.00372,0.00026422,0.00026422,0.00026422
87,98.2792,0.57443,0.27711,0.00364,0.94238,0.99117,0.98789,0.84226,0.62306,0.25565,0.00374,0.000247716,0.000247716,0.000247716
88,99.3794,0.58293,0.31587,0.00377,0.94359,0.99483,0.98705,0.83828,0.63471,0.25425,0.00379,0.000231213,0.000231213,0.000231213
89,100.467,0.56585,0.29999,0.00362,0.94253,0.97769,0.98677,0.84103,0.62941,0.25541,0.00376,0.00021471,0.00021471,0.00021471
90,101.559,0.58261,0.29971,0.00371,0.93292,0.98213,0.98467,0.83825,0.63404,0.26211,0.00376,0.000198206,0.000198206,0.000198206
91,103.291,0.54394,0.28965,0.00354,0.91572,0.98428,0.98373,0.83691,0.65264,0.27634,0.00389,0.000181703,0.000181703,0.000181703
92,104.393,0.56774,0.28607,0.00359,0.91757,0.9816,0.98325,0.83012,0.65434,0.27378,0.00384,0.0001652,0.0001652,0.0001652
93,105.478,0.58195,0.29366,0.00374,0.92482,0.97791,0.98245,0.8325,0.6432,0.26995,0.00377,0.000148696,0.000148696,0.000148696
94,106.571,0.54313,0.27761,0.00361,0.92212,0.98234,0.98283,0.83692,0.631,0.26601,0.00371,0.000132193,0.000132193,0.000132193
95,107.647,0.56732,0.26618,0.00358,0.92127,0.98227,0.98467,0.8395,0.636,0.26348,0.00376,0.00011569,0.00011569,0.00011569
96,108.862,0.54276,0.27652,0.00356,0.92273,0.98092,0.98485,0.8398,0.64081,0.2648,0.00379,9.91865e-05,9.91865e-05,9.91865e-05
97,109.958,0.56487,0.28238,0.00368,0.92745,0.96886,0.98498,0.83915,0.63766,0.26424,0.00376,8.26832e-05,8.26832e-05,8.26832e-05
98,111.045,0.56646,0.27658,0.0037,0.9128,0.9878,0.98547,0.84135,0.63587,0.26781,0.00372,6.61799e-05,6.61799e-05,6.61799e-05
99,112.124,0.55305,0.26399,0.00359,0.91317,0.99922,0.98529,0.84083,0.62984,0.26173,0.00373,4.96766e-05,4.96766e-05,4.96766e-05
100,113.208,0.54934,0.28606,0.00353,0.91829,0.98528,0.98535,0.84447,0.62836,0.26455,0.0037,3.31733e-05,3.31733e-05,3.31733e-05
