epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,83.2044,0.62613,0.38617,0.89092,0.9972,1,0.995,0.8279,0.67044,0.34706,0.8877,0.000973861,0.000973861,0.000973861
44,85.1717,0.60489,0.36296,0.89238,0.99787,1,0.995,0.81815,0.69078,0.34357,0.89505,0.000957358,0.000957358,0.000957358
45,86.9991,0.61105,0.36909,0.90488,0.99714,1,0.995,0.83103,0.66843,0.32392,0.88002,0.000940855,0.000940855,0.000940855
46,89.0622,0.61147,0.36111,0.88318,0.99557,1,0.995,0.82524,0.72251,0.34549,0.89164,0.000924352,0.000924352,0.000924352
47,90.9431,0.60939,0.36014,0.89378,0.99682,1,0.995,0.82677,0.68466,0.33885,0.88405,0.000907848,0.000907848,0.000907848
48,92.8228,0.60604,0.3564,0.87665,0.99734,0.99993,0.995,0.8263,0.68629,0.33017,0.8937,0.000891345,0.000891345,0.000891345
49,94.714,0.60506,0.35482,0.88861,0.99796,1,0.995,0.81267,0.69104,0.34031,0.88488,0.000874842,0.000874842,0.000874842
50,96.6011,0.58571,0.35063,0.88077,0.99873,1,0.995,0.82459,0.68037,0.34734,0.88498,0.000858338,0.000858338,0.000858338
51,98.4413,0.59769,0.35794,0.90508,0.9964,1,0.995,0.83126,0.67063,0.32037,0.8832,0.000841835,0.000841835,0.000841835
52,100.28,0.60654,0.34812,0.8834,0.99693,1,0.995,0.82977,0.7009,0.34411,0.88524,0.000825332,0.000825332,0.000825332
53,102.228,0.60691,0.34563,0.90022,0.99754,1,0.995,0.82485,0.65386,0.32183,0.87593,0.000808828,0.000808828,0.000808828
54,104.122,0.60007,0.34822,0.88354,0.99796,1,0.995,0.83126,0.66981,0.31773,0.87889,0.000792325,0.000792325,0.000792325
55,106.125,0.58533,0.33961,0.88259,0.99748,1,0.995,0.83205,0.65879,0.31576,0.87987,0.000775822,0.000775822,0.000775822
56,108.025,0.56278,0.32501,0.87555,0.99825,1,0.995,0.82502,0.65143,0.32752,0.87848,0.000759318,0.000759318,0.000759318
57,110.012,0.59262,0.3367,0.8789,0.99767,1,0.995,0.83127,0.65655,0.32438,0.87566,0.000742815,0.000742815,0.000742815
58,111.962,0.58497,0.3414,0.87553,0.99763,1,0.995,0.82685,0.69203,0.33214,0.88044,0.000726312,0.000726312,0.000726312
59,113.829,0.5748,0.32632,0.87276,0.99737,1,0.995,0.82907,0.65873,0.32206,0.87501,0.000709809,0.000709809,0.000709809
60,115.689,0.57149,0.32741,0.87433,0.99737,1,0.995,0.83468,0.63951,0.30682,0.87104,0.000693305,0.000693305,0.000693305
61,117.517,0.5728,0.32557,0.87524,0.9981,1,0.995,0.83442,0.64312,0.31783,0.86988,0.000676802,0.000676802,0.000676802
62,119.301,0.56412,0.32494,0.87035,0.99783,1,0.995,0.83246,0.64161,0.30278,0.87143,0.000660299,0.000660299,0.000660299
63,121.097,0.54352,0.31342,0.8701,0.99777,1,0.995,0.83579,0.67179,0.30214,0.88021,0.000643795,0.000643795,0.000643795
64,122.914,0.55195,0.31793,0.86739,0.99783,1,0.995,0.82464,0.68231,0.33068,0.88466,0.000627292,0.000627292,0.000627292
65,124.721,0.5509,0.31368,0.86357,0.99694,1,0.995,0.82848,0.63872,0.31822,0.87277,0.000610789,0.000610789,0.000610789
66,126.535,0.5623,0.31653,0.86883,0.99588,1,0.995,0.83962,0.61532,0.3097,0.86757,0.000594286,0.000594286,0.000594286
67,128.363,0.53082,0.30514,0.85671,0.99814,1,0.995,0.83815,0.63276,0.30417,0.86853,0.000577782,0.000577782,0.000577782
68,130.144,0.54921,0.30879,0.85638,0.99725,1,0.995,0.83539,0.65811,0.32107,0.8749,0.000561279,0.000561279,0.000561279
69,132.024,0.5411,0.30806,0.86662,0.99901,0.99945,0.995,0.83969,0.62816,0.30228,0.87064,0.000544776,0.000544776,0.000544776
70,133.837,0.54698,0.30648,0.87093,0.99915,0.99751,0.995,0.8374,0.64869,0.29269,0.87391,0.000528272,0.000528272,0.000528272
71,135.629,0.54202,0.29658,0.86844,0.9976,1,0.995,0.84004,0.64704,0.31091,0.87702,0.000511769,0.000511769,0.000511769
72,137.439,0.53473,0.29665,0.86492,0.9952,1,0.995,0.84232,0.62448,0.29768,0.86752,0.000495266,0.000495266,0.000495266
73,139.266,0.54392,0.30439,0.86666,0.9987,1,0.995,0.84085,0.62756,0.30875,0.87,0.000478762,0.000478762,0.000478762
74,141.105,0.53554,0.29603,0.86156,0.99841,0.99952,0.995,0.82942,0.66732,0.2962,0.87704,0.000462259,0.000462259,0.000462259
75,142.933,0.52205,0.29524,0.85807,0.99849,0.99924,0.995,0.8405,0.64021,0.29722,0.87079,0.000445756,0.000445756,0.000445756
76,147.595,0.52765,0.29107,0.86392,0.99725,1,0.995,0.84529,0.63059,0.28929,0.87078,0.000429253,0.000429253,0.000429253
77,149.568,0.5221,0.29241,0.85522,0.99712,1,0.995,0.84708,0.63969,0.29726,0.86828,0.000412749,0.000412749,0.000412749
78,151.519,0.51687,0.29098,0.86632,0.99797,1,0.995,0.84536,0.6347,0.28435,0.86701,0.000396246,0.000396246,0.000396246
79,153.447,0.51676,0.28885,0.86228,0.99785,1,0.995,0.84286,0.65328,0.29036,0.87026,0.000379743,0.000379743,0.000379743
80,155.464,0.52837,0.28991,0.85395,0.99764,1,0.995,0.84092,0.63696,0.28694,0.87148,0.000363239,0.000363239,0.000363239
81,157.393,0.52205,0.29052,0.86687,0.9979,1,0.995,0.84399,0.61479,0.28187,0.86631,0.000346736,0.000346736,0.000346736
82,159.361,0.50821,0.28567,0.84522,0.99823,1,0.995,0.84415,0.59923,0.28466,0.86472,0.000330233,0.000330233,0.000330233
83,161.33,0.5102,0.28514,0.8629,0.99803,1,0.995,0.84713,0.60985,0.28614,0.8682,0.000313729,0.000313729,0.000313729
84,163.301,0.50641,0.27826,0.84438,0.99769,1,0.995,0.8453,0.6293,0.28494,0.87226,0.000297226,0.000297226,0.000297226
85,165.38,0.49893,0.27143,0.85518,0.99829,0.99986,0.995,0.84314,0.61877,0.27937,0.86724,0.000280723,0.000280723,0.000280723
