epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.40824,0.88467,2.61188,0.92023,0.00657,1,0.53397,0.31221,0.92878,2.88275,0.91254,0.00025005,0.00025005,0.00025005
2,3.51995,0.82978,1.12889,0.9005,0.00653,1,0.9247,0.63327,0.8882,2.55792,0.89868,0.000511654,0.000511654,0.000511654
3,4.65218,0.85764,0.95803,0.94873,1,0.48659,0.93233,0.71989,0.82098,2.45784,0.91135,0.000767977,0.000767977,0.000767977
4,6.1254,0.84453,0.89716,0.92557,1,0.2373,0.93713,0.72994,0.82097,2.21662,0.91181,0.00101902,0.00101902,0.00101902
5,7.23673,0.82894,0.88062,0.91862,0.99511,0.80898,0.9944,0.72197,0.96012,1.68807,0.94658,0.00126478,0.00126478,0.00126478
6,8.32682,0.83234,0.83253,0.91262,0.98028,0.98439,0.99245,0.72552,0.91244,1.02927,0.93482,0.00150526,0.00150526,0.00150526
7,9.41646,0.81829,0.80898,0.90873,0.9542,0.97183,0.98533,0.73973,0.93217,0.80926,0.94419,0.00156798,0.00156798,0.00156798
8,10.5063,0.84948,0.78419,0.9281,0.95474,0.99637,0.98671,0.7555,0.86612,0.67288,0.93833,0.00155148,0.00155148,0.00155148
9,11.5972,0.80455,0.70488,0.91522,0.98175,0.99976,0.99472,0.77659,0.81223,0.62859,0.92387,0.00153497,0.00153497,0.00153497
10,12.6818,0.85275,0.71098,0.92743,0.99127,1,0.99278,0.7422,0.82618,0.6063,0.93502,0.00151847,0.00151847,0.00151847
11,13.7508,0.80689,0.68666,0.91424,0.98368,1,0.99396,0.77514,0.79158,0.53661,0.92333,0.00150197,0.00150197,0.00150197
12,14.8456,0.76217,0.64036,0.91128,0.9933,0.99296,0.99493,0.78613,0.80534,0.53352,0.91989,0.00148546,0.00148546,0.00148546
13,15.9475,0.76512,0.618,0.8916,0.99737,1,0.995,0.78562,0.76974,0.52247,0.90252,0.00146896,0.00146896,0.00146896
14,17.0313,0.7718,0.59483,0.90289,0.99762,0.99902,0.995,0.79275,0.77138,0.51233,0.90802,0.00145246,0.00145246,0.00145246
15,18.1197,0.7525,0.60185,0.90448,0.98767,0.99899,0.99465,0.77728,0.78497,0.49411,0.91774,0.00143595,0.00143595,0.00143595
16,19.3209,0.73867,0.56873,0.89492,0.99292,0.99821,0.995,0.77161,0.81326,0.46967,0.92075,0.00141945,0.00141945,0.00141945
17,20.3966,0.75087,0.54407,0.89909,0.99803,0.99895,0.995,0.7763,0.79667,0.4453,0.91703,0.00140295,0.00140295,0.00140295
