epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,27.1628,0.85087,0.84072,0.95912,0.98499,0.98967,0.99403,0.72915,0.8631,0.73381,1.00284,0.00145246,0.00145246,0.00145246
15,29.0497,0.80691,0.797,0.95017,0.98423,0.99804,0.99271,0.71632,0.91358,0.72571,1.02338,0.00143595,0.00143595,0.00143595
16,30.8979,0.81047,0.7504,0.95672,0.99697,0.99296,0.99493,0.75117,0.86706,0.66541,0.98009,0.00141945,0.00141945,0.00141945
17,32.8056,0.81678,0.7297,0.96245,0.98484,0.99296,0.99317,0.76652,0.88601,0.68897,1.0034,0.00140295,0.00140295,0.00140295
18,34.5949,0.81235,0.71147,0.95756,0.99575,1,0.995,0.74719,0.92474,0.64889,0.99832,0.00138644,0.00138644,0.00138644
19,36.4131,0.80515,0.68878,0.94879,0.99513,1,0.995,0.76724,0.88002,0.60954,1.01752,0.00136994,0.00136994,0.00136994
20,38.2264,0.80499,0.68213,0.96526,0.99082,1,0.99354,0.73003,0.93727,0.63059,1.02354,0.00135344,0.00135344,0.00135344
21,40.176,0.80323,0.66153,0.95865,0.99463,0.99843,0.995,0.78257,0.83662,0.62985,0.99333,0.00133693,0.00133693,0.00133693
22,42.1898,0.79158,0.63397,0.95004,0.96112,0.98404,0.9833,0.72439,0.93149,0.65457,1.06754,0.00132043,0.00132043,0.00132043
23,44.2071,0.79014,0.6214,0.9568,0.99104,0.98157,0.99148,0.76927,0.84581,0.59992,1.00358,0.00130393,0.00130393,0.00130393
24,45.9977,0.7732,0.59462,0.95021,0.99859,0.99838,0.995,0.76386,0.85821,0.51675,0.9743,0.00128742,0.00128742,0.00128742
25,47.797,0.76439,0.58157,0.93176,0.99936,0.99856,0.995,0.78367,0.76966,0.50531,0.94955,0.00127092,0.00127092,0.00127092
26,49.6587,0.75596,0.59216,0.94139,0.99425,0.99608,0.995,0.7892,0.74763,0.51827,0.93676,0.00125442,0.00125442,0.00125442
27,51.5677,0.74606,0.58524,0.94601,0.99866,0.99569,0.995,0.79263,0.77724,0.57651,0.98208,0.00123791,0.00123791,0.00123791
28,53.4037,0.74395,0.5578,0.94294,0.98114,0.97439,0.98921,0.78255,0.76424,0.74748,0.96801,0.00122141,0.00122141,0.00122141
29,55.2509,0.74383,0.54941,0.93617,0.99483,1,0.995,0.76752,0.8502,0.5013,0.99065,0.00120491,0.00120491,0.00120491
30,57.1313,0.74495,0.54045,0.93918,0.99428,1,0.995,0.75196,0.84772,0.52114,1.01087,0.0011884,0.0011884,0.0011884
31,59.0237,0.75189,0.54422,0.93968,0.99449,0.99616,0.995,0.77577,0.7902,0.51946,0.9851,0.0011719,0.0011719,0.0011719
32,60.8211,0.74312,0.55019,0.95826,0.99738,1,0.995,0.78359,0.8005,0.50165,0.96226,0.0011554,0.0011554,0.0011554
33,62.6097,0.72891,0.52314,0.93086,0.99279,0.97597,0.99264,0.79703,0.74526,0.49486,0.9407,0.00113889,0.00113889,0.00113889
34,64.4403,0.71779,0.52755,0.92713,0.95909,0.99307,0.995,0.79037,0.78376,0.55373,0.96014,0.00112239,0.00112239,0.00112239
35,66.2253,0.72369,0.49846,0.93503,0.98267,1,0.99423,0.81052,0.73565,0.46968,0.96022,0.00110589,0.00110589,0.00110589
36,68.0583,0.68867,0.49983,0.92154,0.99789,0.99993,0.995,0.79895,0.76327,0.45958,0.94477,0.00108938,0.00108938,0.00108938
37,69.8678,0.72637,0.5079,0.9294,0.99835,0.99892,0.995,0.78896,0.74589,0.4581,0.94327,0.00107288,0.00107288,0.00107288
38,71.8059,0.70022,0.48509,0.92038,0.99511,1,0.995,0.79314,0.78619,0.45466,0.94933,0.00105638,0.00105638,0.00105638
39,73.5916,0.68781,0.47541,0.91192,0.99721,0.99882,0.995,0.80603,0.77902,0.45544,0.95017,0.00103987,0.00103987,0.00103987
40,75.5649,0.68913,0.48248,0.92988,0.99738,1,0.995,0.81209,0.71074,0.4239,0.94061,0.00102337,0.00102337,0.00102337
41,77.441,0.68863,0.46463,0.91969,0.99814,1,0.995,0.81714,0.69008,0.4069,0.93365,0.00100687,0.00100687,0.00100687
42,79.2435,0.6742,0.46142,0.91567,0.98917,0.99296,0.99486,0.82317,0.68219,0.43865,0.93,0.000990365,0.000990365,0.000990365
43,81.1173,0.67137,0.45038,0.91228,0.99705,1,0.995,0.82242,0.67835,0.43304,0.92607,0.000973861,0.000973861,0.000973861
44,82.905,0.67287,0.44053,0.91522,0.99762,1,0.995,0.79923,0.75227,0.43209,0.96373,0.000957358,0.000957358,0.000957358
45,84.7804,0.66306,0.43703,0.92069,0.99759,1,0.995,0.80591,0.73182,0.42492,0.95566,0.000940855,0.000940855,0.000940855
46,86.6441,0.63984,0.43314,0.8978,0.9917,0.99994,0.995,0.79846,0.74983,0.41436,0.95791,0.000924352,0.000924352,0.000924352
47,88.4455,0.64066,0.42483,0.90416,0.99954,0.99296,0.99493,0.78707,0.78499,0.4375,0.97499,0.000907848,0.000907848,0.000907848
48,90.4067,0.66342,0.44545,0.91091,0.99128,0.9911,0.9934,0.79678,0.76559,0.42306,0.9746,0.000891345,0.000891345,0.000891345
49,92.2959,0.65641,0.43861,0.91967,0.99825,1,0.995,0.80855,0.71999,0.42159,0.95078,0.000874842,0.000874842,0.000874842
50,94.1575,0.63103,0.42635,0.90897,0.99724,0.99742,0.995,0.80279,0.72288,0.41128,0.9562,0.000858338,0.000858338,0.000858338
51,95.9757,0.64366,0.42096,0.91634,0.99085,1,0.99493,0.8171,0.7087,0.41782,0.93738,0.000841835,0.000841835,0.000841835
52,97.7681,0.63886,0.42789,0.91662,0.99589,1,0.995,0.7972,0.7416,0.41745,0.96114,0.000825332,0.000825332,0.000825332
53,99.5714,0.64087,0.42058,0.90764,0.99738,0.99296,0.99486,0.81848,0.68243,0.39657,0.93552,0.000808828,0.000808828,0.000808828
54,101.433,0.65237,0.42297,0.91014,0.97898,0.99296,0.9929,0.81281,0.68861,0.40279,0.95,0.000792325,0.000792325,0.000792325
55,103.371,0.61818,0.41082,0.90214,0.99739,1,0.995,0.82115,0.65316,0.3966,0.93029,0.000775822,0.000775822,0.000775822
56,105.195,0.62716,0.39977,0.90946,0.99801,0.99296,0.99493,0.80054,0.67735,0.39738,0.93473,0.000759318,0.000759318,0.000759318
57,107.29,0.63403,0.39907,0.90812,0.99847,0.99296,0.99493,0.80462,0.71006,0.39403,0.93781,0.000742815,0.000742815,0.000742815
58,109.147,0.63333,0.40503,0.91838,0.99758,0.99913,0.995,0.82198,0.67217,0.38649,0.92075,0.000726312,0.000726312,0.000726312
59,110.932,0.60845,0.3974,0.89642,0.99118,1,0.995,0.82288,0.69226,0.39569,0.92422,0.000709809,0.000709809,0.000709809
60,112.816,0.61769,0.39443,0.90486,0.98971,1,0.99486,0.82916,0.67584,0.39498,0.92461,0.000693305,0.000693305,0.000693305
61,114.693,0.61765,0.39457,0.89796,0.99577,1,0.995,0.80449,0.71374,0.40877,0.96154,0.000676802,0.000676802,0.000676802
62,116.599,0.61026,0.39798,0.90576,0.99519,1,0.995,0.81389,0.68523,0.40288,0.95615,0.000660299,0.000660299,0.000660299
63,118.477,0.61414,0.40311,0.91709,0.99055,1,0.995,0.82718,0.68032,0.39083,0.9374,0.000643795,0.000643795,0.000643795
64,120.341,0.59892,0.37942,0.89429,0.98893,1,0.99472,0.82501,0.68167,0.38134,0.93702,0.000627292,0.000627292,0.000627292
65,122.173,0.58611,0.38018,0.89039,0.98939,1,0.99472,0.83042,0.65405,0.37062,0.92298,0.000610789,0.000610789,0.000610789
66,124.172,0.61338,0.38488,0.90553,0.99767,1,0.995,0.82697,0.65172,0.3727,0.91529,0.000594286,0.000594286,0.000594286
67,125.962,0.58324,0.37012,0.89511,0.9937,1,0.995,0.82561,0.66797,0.37615,0.92394,0.000577782,0.000577782,0.000577782
68,127.777,0.59396,0.37254,0.89041,0.99021,1,0.995,0.82374,0.68716,0.3774,0.93258,0.000561279,0.000561279,0.000561279
69,129.594,0.59693,0.38253,0.88765,0.98953,1,0.99493,0.84069,0.66444,0.37646,0.92398,0.000544776,0.000544776,0.000544776
70,131.432,0.57925,0.37009,0.88834,0.99714,1,0.995,0.83834,0.6372,0.3685,0.91711,0.000528272,0.000528272,0.000528272
71,133.21,0.57857,0.37434,0.88334,0.99386,1,0.995,0.83175,0.67076,0.36897,0.91823,0.000511769,0.000511769,0.000511769
72,135.018,0.57646,0.36132,0.88403,0.99747,1,0.995,0.8185,0.69773,0.37728,0.94577,0.000495266,0.000495266,0.000495266
73,136.825,0.59981,0.37145,0.88949,0.99073,0.99429,0.99493,0.82102,0.66899,0.37027,0.93014,0.000478762,0.000478762,0.000478762
74,138.797,0.58275,0.37275,0.8856,0.99859,0.99996,0.995,0.80837,0.67762,0.37114,0.94126,0.000462259,0.000462259,0.000462259
75,140.671,0.57316,0.36178,0.90027,0.99283,0.99296,0.99493,0.82244,0.65931,0.34853,0.9293,0.000445756,0.000445756,0.000445756
76,142.553,0.57049,0.35186,0.89325,0.9991,0.99707,0.995,0.82722,0.66878,0.35479,0.92479,0.000429253,0.000429253,0.000429253
77,144.366,0.55924,0.34854,0.87426,0.99412,1,0.995,0.82923,0.67217,0.35903,0.92469,0.000412749,0.000412749,0.000412749
78,146.213,0.5552,0.34893,0.87954,0.99706,1,0.995,0.83351,0.64761,0.34963,0.91302,0.000396246,0.000396246,0.000396246
79,147.983,0.56328,0.35383,0.87842,0.99836,0.99717,0.995,0.82742,0.66782,0.35118,0.92569,0.000379743,0.000379743,0.000379743
80,149.786,0.56133,0.35954,0.88397,0.99194,1,0.995,0.83184,0.67113,0.3442,0.9221,0.000363239,0.000363239,0.000363239
81,151.733,0.56388,0.34736,0.88498,0.99031,1,0.99493,0.83015,0.64077,0.3354,0.91554,0.000346736,0.000346736,0.000346736
82,153.555,0.54261,0.34254,0.88797,0.99004,1,0.99465,0.83858,0.6301,0.33808,0.91292,0.000330233,0.000330233,0.000330233
83,155.333,0.54679,0.33688,0.86905,0.9904,1,0.99472,0.84069,0.63622,0.3351,0.91412,0.000313729,0.000313729,0.000313729
84,157.188,0.5497,0.33278,0.87755,0.99004,1,0.99493,0.83194,0.65569,0.33835,0.92131,0.000297226,0.000297226,0.000297226
85,158.992,0.54273,0.32951,0.87613,0.98983,1,0.99493,0.84132,0.6371,0.32967,0.91179,0.000280723,0.000280723,0.000280723
86,160.86,0.52973,0.32548,0.8709,0.98981,1,0.99486,0.84235,0.61764,0.31881,0.90701,0.00026422,0.00026422,0.00026422
87,162.801,0.52102,0.32857,0.87357,0.99121,1,0.995,0.83793,0.61661,0.31989,0.91262,0.000247716,0.000247716,0.000247716
88,164.643,0.54053,0.32607,0.86691,0.99169,1,0.995,0.83712,0.64107,0.32577,0.92236,0.000231213,0.000231213,0.000231213
89,166.444,0.54199,0.32574,0.87322,0.99377,1,0.995,0.83712,0.63023,0.33204,0.92223,0.00021471,0.00021471,0.00021471
90,168.375,0.52963,0.32743,0.87093,0.99471,1,0.995,0.83224,0.62884,0.33013,0.92034,0.000198206,0.000198206,0.000198206
91,171.41,0.50928,0.31975,0.8641,0.99879,0.99868,0.995,0.83838,0.62799,0.32766,0.92478,0.000181703,0.000181703,0.000181703
92,173.223,0.53098,0.32984,0.86501,0.99364,1,0.995,0.84249,0.63389,0.33387,0.92159,0.0001652,0.0001652,0.0001652
93,175.06,0.5246,0.32257,0.87384,0.99586,1,0.995,0.83913,0.62471,0.32301,0.91638,0.000148696,0.000148696,0.000148696
94,176.974,0.503,0.31035,0.86527,0.99652,1,0.995,0.83736,0.62814,0.31707,0.9159,0.000132193,0.000132193,0.000132193
95,178.75,0.51079,0.31807,0.86935,0.99585,1,0.995,0.82958,0.65004,0.32745,0.92301,0.00011569,0.00011569,0.00011569
96,180.535,0.50303,0.31312,0.85548,0.99492,1,0.995,0.83273,0.651,0.32722,0.9215,9.91865e-05,9.91865e-05,9.91865e-05
97,182.301,0.50998,0.31221,0.85761,0.99525,1,0.995,0.8357,0.63852,0.32445,0.91605,8.26832e-05,8.26832e-05,8.26832e-05
98,184.325,0.51073,0.31262,0.86732,0.98984,1,0.995,0.84031,0.62559,0.32115,0.90974,6.61799e-05,6.61799e-05,6.61799e-05
99,186.185,0.50496,0.3052,0.85821,0.9895,1,0.995,0.84583,0.62344,0.3219,0.91166,4.96766e-05,4.96766e-05,4.96766e-05
100,187.979,0.4979,0.31637,0.87076,0.98991,1,0.995,0.8376,0.62807,0.32558,0.91331,3.31733e-05,3.31733e-05,3.31733e-05
