epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,64.1077,0.66884,0.44213,0.89545,0.99874,1,0.995,0.82316,0.69752,0.40935,0.89312,0.00108938,0.00108938,0.00108938
37,65.8857,0.6652,0.44363,0.8977,0.99676,1,0.995,0.83238,0.6566,0.39504,0.88834,0.00107288,0.00107288,0.00107288
38,67.6037,0.66349,0.43676,0.89968,0.99695,1,0.995,0.82667,0.71562,0.38553,0.90098,0.00105638,0.00105638,0.00105638
39,69.3359,0.65502,0.42578,0.8922,0.99681,1,0.995,0.81667,0.72101,0.40027,0.90322,0.00103987,0.00103987,0.00103987
40,71.0724,0.6878,0.44138,0.90067,0.9864,1,0.99493,0.80684,0.68831,0.4081,0.89313,0.00102337,0.00102337,0.00102337
41,72.7795,0.66584,0.42489,0.88818,0.9963,1,0.995,0.82454,0.72647,0.40411,0.897,0.00100687,0.00100687,0.00100687
42,74.5919,0.65694,0.42209,0.8902,0.9977,1,0.995,0.81653,0.72216,0.39092,0.9055,0.000990365,0.000990365,0.000990365
43,76.2943,0.65276,0.41498,0.89446,0.98982,0.99906,0.99403,0.82339,0.71243,0.38598,0.89249,0.000973861,0.000973861,0.000973861
44,78.0057,0.64585,0.41189,0.90336,0.98501,0.99296,0.99369,0.806,0.74081,0.40243,0.90751,0.000957358,0.000957358,0.000957358
45,79.7411,0.67038,0.43173,0.91082,0.97766,0.98194,0.98698,0.81831,0.69416,0.46506,0.89416,0.000940855,0.000940855,0.000940855
46,81.4645,0.65003,0.41125,0.89392,0.9973,0.99899,0.995,0.82482,0.69037,0.37604,0.90206,0.000924352,0.000924352,0.000924352
47,83.2059,0.62423,0.39505,0.89204,0.99664,1,0.995,0.82607,0.68337,0.3753,0.89177,0.000907848,0.000907848,0.000907848
48,84.9622,0.63816,0.40226,0.88103,0.99638,0.99909,0.995,0.83387,0.67415,0.3588,0.88434,0.000891345,0.000891345,0.000891345
49,86.6982,0.64137,0.39077,0.8933,0.98927,0.99932,0.99493,0.81749,0.67541,0.3572,0.89368,0.000874842,0.000874842,0.000874842
50,88.4839,0.62505,0.39226,0.88455,0.98283,1,0.99479,0.81606,0.71797,0.35969,0.89595,0.000858338,0.000858338,0.000858338
51,90.3737,0.64741,0.39106,0.9098,0.99072,1,0.99486,0.82026,0.70714,0.35705,0.9009,0.000841835,0.000841835,0.000841835
52,92.1286,0.63864,0.38329,0.89438,0.991,0.9995,0.99451,0.8177,0.7221,0.35272,0.90599,0.000825332,0.000825332,0.000825332
53,93.86,0.60442,0.37179,0.8947,0.9975,1,0.995,0.85147,0.61192,0.33135,0.86978,0.000808828,0.000808828,0.000808828
54,95.5993,0.6192,0.37074,0.88502,0.99669,1,0.995,0.84896,0.63454,0.33222,0.87384,0.000792325,0.000792325,0.000792325
55,97.3399,0.6046,0.36871,0.88185,0.99704,1,0.995,0.85072,0.62225,0.32668,0.87363,0.000775822,0.000775822,0.000775822
56,99.073,0.58848,0.36423,0.87204,0.99742,1,0.995,0.83021,0.64328,0.33624,0.88483,0.000759318,0.000759318,0.000759318
57,100.816,0.6132,0.36694,0.88069,0.99764,1,0.995,0.81901,0.70956,0.35452,0.90437,0.000742815,0.000742815,0.000742815
58,102.55,0.60509,0.36869,0.88046,0.9966,1,0.995,0.82038,0.69713,0.34262,0.89372,0.000726312,0.000726312,0.000726312
59,104.314,0.57922,0.34954,0.87065,0.99705,1,0.995,0.83668,0.66434,0.32776,0.88204,0.000709809,0.000709809,0.000709809
60,106.17,0.58218,0.34981,0.86815,0.99691,1,0.995,0.83255,0.66708,0.33628,0.88328,0.000693305,0.000693305,0.000693305
61,107.937,0.59521,0.35587,0.87356,0.9978,1,0.995,0.84839,0.65494,0.33459,0.88047,0.000676802,0.000676802,0.000676802
62,109.744,0.60914,0.36608,0.87974,0.99774,1,0.995,0.84667,0.64657,0.32496,0.87786,0.000660299,0.000660299,0.000660299
63,111.613,0.57754,0.3482,0.87205,0.99662,1,0.995,0.85496,0.62865,0.32885,0.86994,0.000643795,0.000643795,0.000643795
64,113.425,0.56789,0.35142,0.86795,0.99762,1,0.995,0.84287,0.65415,0.32473,0.87534,0.000627292,0.000627292,0.000627292
65,115.228,0.5739,0.34423,0.86534,0.99773,1,0.995,0.84455,0.62346,0.31733,0.87219,0.000610789,0.000610789,0.000610789
66,117.01,0.58011,0.34833,0.86483,0.99695,1,0.995,0.83797,0.62961,0.32698,0.87438,0.000594286,0.000594286,0.000594286
67,118.84,0.56586,0.33625,0.86312,0.99802,1,0.995,0.85393,0.61452,0.30824,0.86397,0.000577782,0.000577782,0.000577782
68,120.702,0.577,0.33814,0.86125,0.99802,1,0.995,0.84477,0.64412,0.3243,0.87832,0.000561279,0.000561279,0.000561279
69,122.64,0.57173,0.33473,0.86996,0.9965,1,0.995,0.84269,0.65416,0.31277,0.87399,0.000544776,0.000544776,0.000544776
70,124.45,0.56991,0.3367,0.87558,0.99809,1,0.995,0.85202,0.63624,0.30677,0.8674,0.000528272,0.000528272,0.000528272
71,126.27,0.56064,0.3343,0.87061,0.99776,1,0.995,0.83441,0.65479,0.31108,0.87698,0.000511769,0.000511769,0.000511769
72,128.071,0.5644,0.32949,0.86655,0.99583,1,0.995,0.84675,0.64037,0.30411,0.87157,0.000495266,0.000495266,0.000495266
73,129.845,0.58127,0.33735,0.87661,0.99586,1,0.995,0.84898,0.65955,0.32002,0.87624,0.000478762,0.000478762,0.000478762
74,131.679,0.57632,0.33003,0.86992,0.99688,1,0.995,0.84683,0.61692,0.31255,0.86855,0.000462259,0.000462259,0.000462259
75,133.479,0.56026,0.3238,0.87005,0.99796,0.99936,0.995,0.84942,0.63103,0.30551,0.86815,0.000445756,0.000445756,0.000445756
76,135.363,0.55864,0.32605,0.86472,0.99864,0.99922,0.995,0.85716,0.60967,0.29531,0.86504,0.000429253,0.000429253,0.000429253
77,137.293,0.55608,0.3164,0.85979,0.99563,1,0.995,0.86099,0.60672,0.30165,0.86556,0.000412749,0.000412749,0.000412749
78,139.209,0.55179,0.31397,0.86765,0.99667,1,0.995,0.86256,0.61786,0.30825,0.86615,0.000396246,0.000396246,0.000396246
79,141.133,0.5469,0.32092,0.86883,0.9975,1,0.995,0.85961,0.6111,0.2915,0.86444,0.000379743,0.000379743,0.000379743
80,142.893,0.53688,0.31583,0.85347,0.99725,1,0.995,0.85362,0.62528,0.29731,0.86521,0.000363239,0.000363239,0.000363239
81,144.671,0.53799,0.31678,0.86715,0.99688,1,0.995,0.84989,0.61621,0.30162,0.86611,0.000346736,0.000346736,0.000346736
82,146.48,0.54051,0.31546,0.8488,0.9971,1,0.995,0.85437,0.60457,0.29171,0.86499,0.000330233,0.000330233,0.000330233
83,148.323,0.5437,0.31596,0.86867,0.99727,1,0.995,0.85566,0.61944,0.30464,0.86531,0.000313729,0.000313729,0.000313729
84,150.231,0.53191,0.31162,0.85439,0.99778,1,0.995,0.85072,0.61893,0.30261,0.8683,0.000297226,0.000297226,0.000297226
85,152.194,0.54186,0.30781,0.8612,0.99617,1,0.995,0.84972,0.60978,0.28677,0.86448,0.000280723,0.000280723,0.000280723
86,153.961,0.51187,0.29683,0.85691,0.99552,1,0.995,0.86209,0.59731,0.29409,0.86092,0.00026422,0.00026422,0.00026422
87,155.758,0.51166,0.30074,0.85702,0.99761,1,0.995,0.85007,0.60037,0.28712,0.86189,0.000247716,0.000247716,0.000247716
88,157.567,0.53056,0.30171,0.85867,0.99317,1,0.995,0.84448,0.61886,0.29695,0.86478,0.000231213,0.000231213,0.000231213
89,159.363,0.52415,0.29863,0.85221,0.99704,1,0.995,0.85472,0.60909,0.28327,0.86421,0.00021471,0.00021471,0.00021471
90,161.161,0.53167,0.29706,0.85968,0.99734,1,0.995,0.8561,0.60427,0.27625,0.86242,0.000198206,0.000198206,0.000198206
91,163.918,0.50499,0.28869,0.83591,0.9973,1,0.995,0.85151,0.6187,0.28224,0.86482,0.000181703,0.000181703,0.000181703
92,165.713,0.51411,0.29611,0.84691,0.99718,1,0.995,0.8567,0.60634,0.28059,0.86163,0.0001652,0.0001652,0.0001652
93,167.784,0.5255,0.29196,0.86492,0.9969,1,0.995,0.85815,0.60697,0.2841,0.8622,0.000148696,0.000148696,0.000148696
94,169.564,0.49591,0.28655,0.85205,0.99679,1,0.995,0.85317,0.61951,0.29433,0.86621,0.000132193,0.000132193,0.000132193
95,171.365,0.50431,0.28811,0.85171,0.99723,1,0.995,0.84934,0.62844,0.30061,0.86862,0.00011569,0.00011569,0.00011569
96,173.162,0.49773,0.28538,0.84624,0.99717,1,0.995,0.84705,0.62261,0.29341,0.86678,9.91865e-05,9.91865e-05,9.91865e-05
97,174.945,0.51038,0.29018,0.85123,0.9967,1,0.995,0.85598,0.61566,0.2897,0.86488,8.26832e-05,8.26832e-05,8.26832e-05
98,176.826,0.50284,0.28811,0.84646,0.99704,1,0.995,0.8565,0.61229,0.28438,0.86237,6.61799e-05,6.61799e-05,6.61799e-05
