epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,41.4306,0.84016,1.27999,0.00576,0.955,0.95775,0.97842,0.77382,0.86059,0.35738,0.0055,0.00138644,0.00138644,0.00138644
19,43.5924,0.81362,1.14649,0.00519,0.92463,0.94987,0.97765,0.77372,0.8631,0.36784,0.00563,0.00136994,0.00136994,0.00136994
20,45.7107,0.84171,1.11936,0.00573,0.95135,0.89815,0.98486,0.7851,0.88428,0.44045,0.00571,0.00135344,0.00135344,0.00135344
21,47.9302,0.853,1.02653,0.00572,0.96803,0.94376,0.98478,0.77614,0.88457,0.35707,0.00574,0.00133693,0.00133693,0.00133693
22,50.2016,0.81303,0.9467,0.00564,0.92198,0.91163,0.9847,0.79456,0.83836,0.40992,0.00522,0.00132043,0.00132043,0.00132043
23,52.5659,0.81106,0.92391,0.00562,0.92382,0.96324,0.98563,0.78886,0.82868,0.36435,0.00536,0.00130393,0.00130393,0.00130393
24,54.77,0.78141,0.83656,0.00506,0.89999,0.97279,0.97993,0.81089,0.71702,0.35678,0.00455,0.00128742,0.00128742,0.00128742
25,57.0538,0.76762,0.8254,0.00521,0.83712,0.98035,0.96231,0.78121,0.73455,0.39836,0.00474,0.00127092,0.00127092,0.00127092
26,59.182,0.79817,0.75746,0.00512,0.86705,0.94039,0.96763,0.80893,0.6716,0.40215,0.00419,0.00125442,0.00125442,0.00125442
27,61.3132,0.73381,0.71298,0.00485,0.92784,0.98022,0.98033,0.79985,0.77499,0.3654,0.00462,0.00123791,0.00123791,0.00123791
28,63.6173,0.77577,0.69392,0.00545,0.95868,0.78731,0.94559,0.74884,0.82353,0.5168,0.0054,0.00122141,0.00122141,0.00122141
29,65.7965,0.78275,0.66558,0.00516,0.86753,0.81944,0.92965,0.73921,0.78533,0.65448,0.00511,0.00120491,0.00120491,0.00120491
30,67.9141,0.74038,0.64906,0.00478,0.8741,0.90343,0.95783,0.78111,0.77693,0.41861,0.00492,0.0011884,0.0011884,0.0011884
31,70.1029,0.73335,0.58636,0.00482,0.94128,0.91211,0.97721,0.78523,0.79405,0.40852,0.00482,0.0011719,0.0011719,0.0011719
32,72.4186,0.72942,0.61573,0.00484,0.8923,0.95815,0.96866,0.75321,0.82328,0.45121,0.00522,0.0011554,0.0011554,0.0011554
33,74.7444,0.77701,0.61443,0.00518,0.89264,0.98157,0.96949,0.78654,0.73935,0.3625,0.00456,0.00113889,0.00113889,0.00113889
34,77.0333,0.77231,0.57101,0.00504,0.90995,0.97887,0.96992,0.79969,0.75777,0.35828,0.00455,0.00112239,0.00112239,0.00112239
35,79.1938,0.66678,0.51981,0.00451,0.90756,0.96413,0.96602,0.7949,0.75097,0.36891,0.00473,0.00110589,0.00110589,0.00110589
36,81.3247,0.67913,0.51503,0.00452,0.89545,0.99296,0.97052,0.80656,0.72075,0.36952,0.00433,0.00108938,0.00108938,0.00108938
37,83.49,0.66796,0.49928,0.00447,0.96146,0.97887,0.98135,0.83086,0.64577,0.29778,0.004,0.00107288,0.00107288,0.00107288
38,85.8079,0.66271,0.46855,0.00433,0.97713,0.9508,0.98536,0.8096,0.73818,0.29476,0.00474,0.00105638,0.00105638,0.00105638
39,87.95,0.65486,0.45011,0.00424,0.95492,0.9293,0.98288,0.82401,0.65966,0.31141,0.00411,0.00103987,0.00103987,0.00103987
40,90.1839,0.70817,0.48371,0.00457,0.96953,0.92332,0.98236,0.82392,0.70832,0.3157,0.00432,0.00102337,0.00102337,0.00102337
41,92.3375,0.66891,0.47364,0.00435,0.96591,0.92968,0.98406,0.81679,0.71799,0.30896,0.00453,0.00100687,0.00100687,0.00100687
42,94.6014,0.65992,0.44733,0.00416,0.96035,0.96225,0.98687,0.83413,0.67241,0.31578,0.00402,0.000990365,0.000990365,0.000990365
43,96.7532,0.66648,0.44623,0.0043,0.94438,0.94376,0.97579,0.81588,0.7013,0.3355,0.0043,0.000973861,0.000973861,0.000973861
44,99.0269,0.65421,0.4098,0.00441,0.95863,0.96827,0.98374,0.81629,0.7074,0.27364,0.00414,0.000957358,0.000957358,0.000957358
45,101.162,0.64763,0.42896,0.00443,0.98237,0.97183,0.98597,0.82972,0.6616,0.27089,0.00415,0.000940855,0.000940855,0.000940855
46,103.376,0.69216,0.42832,0.0046,0.94257,0.96807,0.98555,0.81661,0.70675,0.28415,0.00443,0.000924352,0.000924352,0.000924352
47,105.698,0.68831,0.40404,0.00479,0.97918,0.98592,0.98746,0.79971,0.78782,0.27954,0.00501,0.000907848,0.000907848,0.000907848
48,107.949,0.66067,0.38818,0.0043,0.96693,0.99604,0.98903,0.83341,0.67144,0.23157,0.00414,0.000891345,0.000891345,0.000891345
49,110.321,0.65248,0.38706,0.00438,0.94358,0.99029,0.98611,0.83135,0.65663,0.25371,0.00408,0.000874842,0.000874842,0.000874842
50,112.509,0.62888,0.36468,0.00408,0.96532,0.96967,0.98868,0.82695,0.67105,0.25282,0.00425,0.000858338,0.000858338,0.000858338
51,114.686,0.61353,0.38237,0.00408,0.97148,0.98555,0.99123,0.83775,0.65494,0.24408,0.00411,0.000841835,0.000841835,0.000841835
52,116.864,0.62019,0.36467,0.00406,0.98464,0.94903,0.98982,0.83951,0.62242,0.24131,0.00392,0.000825332,0.000825332,0.000825332
53,119.093,0.62835,0.33689,0.0042,0.95324,0.98592,0.9874,0.82602,0.64036,0.25777,0.00406,0.000808828,0.000808828,0.000808828
54,121.356,0.64474,0.33277,0.00436,0.90154,0.99373,0.98496,0.82193,0.6852,0.29794,0.00431,0.000792325,0.000792325,0.000792325
55,123.657,0.63473,0.34957,0.00443,0.96432,0.98592,0.98672,0.80992,0.71445,0.29707,0.00441,0.000775822,0.000775822,0.000775822
56,125.931,0.60936,0.34163,0.00414,0.92812,0.99419,0.98654,0.83262,0.64942,0.28253,0.00409,0.000759318,0.000759318,0.000759318
57,128.164,0.63866,0.30848,0.00413,0.91251,0.98491,0.98861,0.83506,0.63003,0.28293,0.00385,0.000742815,0.000742815,0.000742815
58,130.459,0.61915,0.31822,0.00387,0.94727,0.95636,0.98912,0.83128,0.63356,0.27069,0.00395,0.000726312,0.000726312,0.000726312
59,132.718,0.58912,0.30563,0.00379,0.97931,0.89989,0.99006,0.84492,0.61106,0.27293,0.00372,0.000709809,0.000709809,0.000709809
60,134.912,0.60973,0.33311,0.0041,0.97391,0.90962,0.98357,0.82041,0.64589,0.29688,0.00402,0.000693305,0.000693305,0.000693305
61,137.189,0.59177,0.30283,0.00381,0.99284,0.9008,0.98432,0.8268,0.64654,0.30993,0.00412,0.000676802,0.000676802,0.000676802
62,139.334,0.60825,0.31599,0.00385,0.95917,0.89657,0.98317,0.82133,0.67377,0.31499,0.00424,0.000660299,0.000660299,0.000660299
63,141.616,0.59748,0.31912,0.00394,0.95794,0.89948,0.98204,0.83516,0.61906,0.30266,0.00374,0.000643795,0.000643795,0.000643795
64,143.773,0.57998,0.32345,0.00367,0.978,0.87402,0.97813,0.82638,0.61025,0.31303,0.00372,0.000627292,0.000627292,0.000627292
65,145.987,0.57295,0.29142,0.00372,0.95428,0.88475,0.97733,0.81645,0.64357,0.34805,0.00386,0.000610789,0.000610789,0.000610789
66,148.397,0.5877,0.3111,0.00388,0.89042,0.97963,0.98057,0.82439,0.64527,0.31668,0.0039,0.000594286,0.000594286,0.000594286
67,150.696,0.55004,0.26555,0.00344,0.88522,0.97193,0.97358,0.81698,0.65374,0.32627,0.00401,0.000577782,0.000577782,0.000577782
68,152.976,0.57271,0.29363,0.00379,0.90295,0.96471,0.98178,0.83755,0.61888,0.28754,0.00381,0.000561279,0.000561279,0.000561279
69,155.088,0.57524,0.28623,0.00376,0.98548,0.96336,0.98741,0.84307,0.60294,0.25133,0.00373,0.000544776,0.000544776,0.000544776
70,157.277,0.56348,0.28842,0.00361,0.96645,0.91579,0.98491,0.83742,0.62509,0.29623,0.00388,0.000528272,0.000528272,0.000528272
71,159.598,0.55515,0.28312,0.00363,0.99056,0.93362,0.9873,0.85489,0.59692,0.30521,0.00364,0.000511769,0.000511769,0.000511769
72,161.766,0.56813,0.27879,0.00386,0.95453,0.97183,0.9876,0.83387,0.62358,0.29565,0.00391,0.000495266,0.000495266,0.000495266
73,163.957,0.57833,0.28785,0.00376,0.96755,0.98853,0.98941,0.84316,0.61887,0.29506,0.00379,0.000478762,0.000478762,0.000478762
74,166.201,0.57051,0.26262,0.00373,0.96495,0.99296,0.98984,0.83959,0.63244,0.28432,0.00381,0.000462259,0.000462259,0.000462259
75,168.419,0.55891,0.27437,0.0037,0.96284,0.96737,0.98826,0.83581,0.61208,0.27002,0.00378,0.000445756,0.000445756,0.000445756
76,170.709,0.55462,0.26616,0.00364,0.95489,0.99283,0.98738,0.84068,0.61817,0.22955,0.00383,0.000429253,0.000429253,0.000429253
77,172.919,0.54193,0.25394,0.00352,0.95721,0.99908,0.98957,0.83102,0.67319,0.24659,0.00417,0.000412749,0.000412749,0.000412749
78,175.12,0.54464,0.23608,0.00363,0.95962,0.96995,0.98675,0.84507,0.61371,0.24325,0.00371,0.000396246,0.000396246,0.000396246
79,177.291,0.54666,0.25441,0.00358,0.9465,0.9801,0.98957,0.83166,0.64219,0.23831,0.00392,0.000379743,0.000379743,0.000379743
80,179.5,0.53604,0.28138,0.00344,0.98197,0.95423,0.98688,0.83678,0.62197,0.23678,0.00377,0.000363239,0.000363239,0.000363239
81,181.719,0.56594,0.26616,0.00366,0.9827,0.98977,0.98957,0.84172,0.62769,0.23201,0.00386,0.000346736,0.000346736,0.000346736
82,184.095,0.55636,0.27171,0.00365,0.97931,0.98601,0.98903,0.8226,0.65029,0.23954,0.00399,0.000330233,0.000330233,0.000330233
83,186.368,0.53355,0.26092,0.00346,0.99047,0.97193,0.99083,0.8427,0.6248,0.23131,0.00384,0.000313729,0.000313729,0.000313729
84,188.519,0.53754,0.23698,0.00349,0.96841,0.96508,0.98876,0.84225,0.61363,0.247,0.00374,0.000297226,0.000297226,0.000297226
85,190.721,0.54083,0.23764,0.00358,0.91119,0.99296,0.98656,0.83902,0.63059,0.26792,0.00379,0.000280723,0.000280723,0.000280723
86,193.003,0.51544,0.244,0.00334,0.91593,0.98184,0.9856,0.84624,0.60051,0.26053,0.00361,0.00026422,0.00026422,0.00026422
87,195.329,0.51471,0.23438,0.00331,0.98122,0.9498,0.98903,0.84485,0.6114,0.23968,0.00373,0.000247716,0.000247716,0.000247716
88,197.554,0.53313,0.24208,0.00354,0.94891,0.98625,0.98851,0.83599,0.61665,0.23652,0.00376,0.000231213,0.000231213,0.000231213
89,199.756,0.52313,0.2397,0.00326,0.95059,1,0.98878,0.84171,0.60997,0.21794,0.00366,0.00021471,0.00021471,0.00021471
90,201.976,0.51638,0.25414,0.00335,0.96018,0.98436,0.98857,0.84088,0.6206,0.23058,0.00371,0.000198206,0.000198206,0.000198206
91,205.183,0.49729,0.23756,0.00317,0.9582,0.99296,0.98915,0.84288,0.62999,0.23352,0.00381,0.000181703,0.000181703,0.000181703
