epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,69.219,0.64382,0.37194,0.89589,0.9974,1,0.995,0.81647,0.72003,0.35208,0.90167,0.000973861,0.000973861,0.000973861
44,70.8199,0.63784,0.36336,0.90383,0.99806,1,0.995,0.8221,0.68756,0.34032,0.89414,0.000957358,0.000957358,0.000957358
45,72.4091,0.63345,0.36351,0.9092,0.99764,1,0.995,0.8201,0.66846,0.33801,0.88866,0.000940855,0.000940855,0.000940855
46,74.0011,0.64184,0.35483,0.89287,0.99157,0.99296,0.99275,0.8277,0.68032,0.32953,0.90006,0.000924352,0.000924352,0.000924352
47,75.6028,0.61373,0.34928,0.90086,0.99777,1,0.995,0.83885,0.66985,0.32883,0.88709,0.000907848,0.000907848,0.000907848
48,77.2037,0.6002,0.33863,0.87306,0.99788,1,0.995,0.82981,0.67282,0.32241,0.88615,0.000891345,0.000891345,0.000891345
49,78.7876,0.62367,0.34651,0.89571,0.9966,1,0.995,0.83365,0.64662,0.31207,0.87533,0.000874842,0.000874842,0.000874842
50,80.3723,0.59686,0.33732,0.88436,0.99703,1,0.995,0.8206,0.68478,0.33617,0.89394,0.000858338,0.000858338,0.000858338
51,81.9529,0.62079,0.34197,0.90819,0.9971,1,0.995,0.82144,0.671,0.3287,0.88608,0.000841835,0.000841835,0.000841835
52,83.5337,0.59117,0.33579,0.88007,0.99751,0.99296,0.99293,0.81382,0.7039,0.34585,0.89,0.000825332,0.000825332,0.000825332
53,85.1253,0.61036,0.34472,0.9032,0.99659,1,0.995,0.82946,0.66269,0.32515,0.88263,0.000808828,0.000808828,0.000808828
54,86.7207,0.61244,0.34589,0.88789,0.99733,1,0.995,0.82719,0.66947,0.3478,0.88506,0.000792325,0.000792325,0.000792325
55,88.3127,0.59876,0.33119,0.88961,0.98985,0.99296,0.9927,0.82621,0.68681,0.32672,0.8886,0.000775822,0.000775822,0.000775822
