epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,26.76,0.74534,0.49948,0.95181,0.98695,0.99296,0.99405,0.79591,0.71583,0.45057,0.90139,0.00132043,0.00132043,0.00132043
23,27.6242,0.73689,0.49956,0.94524,0.99505,0.99296,0.99444,0.78136,0.76264,0.47475,0.91756,0.00130393,0.00130393,0.00130393
24,28.4771,0.72941,0.48463,0.92492,0.99571,0.99084,0.99455,0.80624,0.73075,0.46636,0.91415,0.00128742,0.00128742,0.00128742
25,29.3324,0.72543,0.48806,0.9354,0.97969,0.97897,0.99171,0.76119,0.82663,0.48472,0.93643,0.00127092,0.00127092,0.00127092
26,30.173,0.73824,0.49225,0.92234,0.97669,0.97874,0.99215,0.78245,0.76829,0.51624,0.91013,0.00125442,0.00125442,0.00125442
27,31.0078,0.70369,0.45734,0.91275,0.93666,0.99296,0.99142,0.79322,0.76357,0.57235,0.91328,0.00123791,0.00123791,0.00123791
28,31.9895,0.72749,0.45524,0.9336,0.99208,0.99131,0.99473,0.80483,0.73995,0.46701,0.90908,0.00122141,0.00122141,0.00122141
29,32.8703,0.75216,0.46716,0.93875,0.9829,1,0.99078,0.79874,0.69925,0.43589,0.90051,0.00120491,0.00120491,0.00120491
30,33.6955,0.71183,0.46058,0.92931,0.99136,0.98979,0.99479,0.78165,0.76046,0.42269,0.90316,0.0011884,0.0011884,0.0011884
31,34.5302,0.71087,0.45405,0.92026,0.99619,0.99902,0.995,0.80983,0.69129,0.40963,0.89827,0.0011719,0.0011719,0.0011719
32,35.3632,0.69156,0.43992,0.91527,0.99698,0.99296,0.99486,0.78893,0.74951,0.4067,0.90095,0.0011554,0.0011554,0.0011554
33,36.239,0.65857,0.44067,0.91025,0.99822,0.9926,0.995,0.8173,0.72377,0.40323,0.89147,0.00113889,0.00113889,0.00113889
34,37.1188,0.68397,0.44,0.90475,0.99391,0.9987,0.995,0.81387,0.73359,0.40361,0.90334,0.00112239,0.00112239,0.00112239
35,37.9876,0.68027,0.42453,0.91155,0.99583,0.99296,0.99493,0.7994,0.73084,0.39295,0.90804,0.00110589,0.00110589,0.00110589
36,38.8,0.67335,0.42607,0.90824,0.99461,0.99111,0.99493,0.80714,0.74059,0.42386,0.90357,0.00108938,0.00108938,0.00108938
37,39.7697,0.65794,0.41613,0.91248,0.99498,0.99982,0.995,0.81269,0.71856,0.40504,0.89279,0.00107288,0.00107288,0.00107288
38,40.6307,0.66801,0.41655,0.91285,0.99579,1,0.995,0.80997,0.72721,0.3764,0.89044,0.00105638,0.00105638,0.00105638
39,41.521,0.67113,0.4131,0.8987,0.99042,1,0.995,0.80737,0.72568,0.38951,0.90079,0.00103987,0.00103987,0.00103987
40,42.418,0.69765,0.41769,0.91022,0.98724,0.99166,0.99455,0.81717,0.71042,0.41635,0.89297,0.00102337,0.00102337,0.00102337
41,43.2726,0.68558,0.41833,0.9115,0.99175,1,0.995,0.80995,0.71264,0.40197,0.90015,0.00100687,0.00100687,0.00100687
42,44.1155,0.66147,0.4134,0.90071,0.99087,0.98592,0.99479,0.79264,0.71308,0.39208,0.89804,0.000990365,0.000990365,0.000990365
43,44.9982,0.661,0.40217,0.90351,0.9942,0.99941,0.995,0.81264,0.70647,0.39897,0.88746,0.000973861,0.000973861,0.000973861
44,45.8807,0.63913,0.39049,0.90537,0.99123,0.99296,0.99486,0.81626,0.66128,0.36677,0.88088,0.000957358,0.000957358,0.000957358
45,46.8269,0.63355,0.39058,0.9108,0.99112,1,0.995,0.82512,0.65065,0.37896,0.87588,0.000940855,0.000940855,0.000940855
46,47.7063,0.64061,0.40004,0.89287,0.99724,1,0.995,0.82352,0.65973,0.37055,0.88115,0.000924352,0.000924352,0.000924352
47,48.5644,0.62884,0.38076,0.90137,0.99376,1,0.995,0.8311,0.64227,0.35707,0.87474,0.000907848,0.000907848,0.000907848
48,49.4186,0.63402,0.37682,0.88541,0.99577,0.99296,0.99493,0.82716,0.64831,0.34963,0.87739,0.000891345,0.000891345,0.000891345
49,50.3298,0.65416,0.38502,0.90345,0.99647,0.9988,0.995,0.81487,0.69204,0.3681,0.88535,0.000874842,0.000874842,0.000874842
50,51.2148,0.61903,0.37656,0.88945,0.99718,0.9995,0.995,0.81699,0.69063,0.36863,0.88602,0.000858338,0.000858338,0.000858338
51,52.0471,0.63834,0.37676,0.91467,0.99686,0.99853,0.995,0.82567,0.6789,0.34901,0.87567,0.000841835,0.000841835,0.000841835
52,52.8805,0.63125,0.37693,0.89124,0.9961,0.99833,0.995,0.82181,0.66149,0.35633,0.87662,0.000825332,0.000825332,0.000825332
53,53.8216,0.61708,0.37763,0.90824,0.99031,0.99927,0.995,0.81814,0.66648,0.35956,0.87923,0.000808828,0.000808828,0.000808828
54,54.7004,0.65198,0.38089,0.90087,0.99465,1,0.995,0.82765,0.6523,0.3472,0.87385,0.000792325,0.000792325,0.000792325
55,55.5283,0.62131,0.37517,0.89816,0.99751,1,0.995,0.82214,0.63498,0.33759,0.87056,0.000775822,0.000775822,0.000775822
56,56.3744,0.62903,0.36733,0.89395,0.99682,1,0.995,0.82522,0.64604,0.34459,0.87476,0.000759318,0.000759318,0.000759318
57,57.2551,0.62814,0.37127,0.88985,0.99656,1,0.995,0.82179,0.6868,0.35566,0.88637,0.000742815,0.000742815,0.000742815
58,58.1366,0.62588,0.36124,0.88496,0.99669,1,0.995,0.82673,0.65767,0.34408,0.86968,0.000726312,0.000726312,0.000726312
59,58.9919,0.59986,0.35744,0.8771,0.99666,1,0.995,0.83259,0.64441,0.33295,0.87091,0.000709809,0.000709809,0.000709809
60,59.8626,0.59372,0.35045,0.88276,0.99676,1,0.995,0.83116,0.63163,0.3372,0.8638,0.000693305,0.000693305,0.000693305
61,60.7379,0.60637,0.35915,0.88119,0.99649,1,0.995,0.83116,0.61164,0.34009,0.8575,0.000676802,0.000676802,0.000676802
62,61.7449,0.60597,0.3531,0.87908,0.99769,1,0.995,0.82601,0.62588,0.33993,0.86352,0.000660299,0.000660299,0.000660299
63,62.606,0.59686,0.34857,0.88451,0.99839,1,0.995,0.83015,0.61135,0.33799,0.8658,0.000643795,0.000643795,0.000643795
64,63.4795,0.59045,0.34854,0.87681,0.99782,1,0.995,0.83261,0.613,0.33536,0.86305,0.000627292,0.000627292,0.000627292
65,64.3223,0.5842,0.34594,0.87212,0.99743,1,0.995,0.82856,0.62701,0.33254,0.87325,0.000610789,0.000610789,0.000610789
66,65.2092,0.60448,0.3467,0.87913,0.99785,1,0.995,0.82128,0.64773,0.32185,0.87585,0.000594286,0.000594286,0.000594286
67,66.1245,0.56665,0.33038,0.86564,0.99518,1,0.995,0.82831,0.65592,0.33256,0.87696,0.000577782,0.000577782,0.000577782
68,66.9817,0.59723,0.34221,0.8712,0.99723,1,0.995,0.8369,0.65089,0.32941,0.87336,0.000561279,0.000561279,0.000561279
69,67.9131,0.60104,0.34466,0.8811,0.99134,0.99758,0.99417,0.83781,0.62002,0.32186,0.86943,0.000544776,0.000544776,0.000544776
70,68.7654,0.58964,0.34352,0.88042,0.99627,1,0.995,0.82974,0.62349,0.32227,0.86886,0.000528272,0.000528272,0.000528272
71,69.6747,0.57697,0.32891,0.87742,0.99396,1,0.995,0.8309,0.64094,0.32761,0.86338,0.000511769,0.000511769,0.000511769
72,70.5395,0.56788,0.33364,0.8754,0.99437,1,0.995,0.83225,0.6176,0.33605,0.86313,0.000495266,0.000495266,0.000495266
73,71.3953,0.59166,0.33708,0.88272,0.99644,1,0.995,0.8372,0.60773,0.32174,0.85929,0.000478762,0.000478762,0.000478762
74,72.3032,0.57217,0.328,0.86904,0.99646,1,0.995,0.83896,0.62319,0.32519,0.8645,0.000462259,0.000462259,0.000462259
75,73.1712,0.56737,0.3244,0.87138,0.99811,1,0.995,0.84007,0.63174,0.32126,0.86454,0.000445756,0.000445756,0.000445756
76,74.0361,0.56367,0.32316,0.8724,0.99699,1,0.995,0.85082,0.62803,0.31932,0.8672,0.000429253,0.000429253,0.000429253
77,74.9968,0.56423,0.32381,0.86555,0.99643,1,0.995,0.84164,0.63615,0.30681,0.86435,0.000412749,0.000412749,0.000412749
78,75.8904,0.56555,0.32383,0.8766,0.99722,1,0.995,0.84791,0.62859,0.32514,0.86511,0.000396246,0.000396246,0.000396246
79,76.7822,0.55786,0.32068,0.87793,0.99737,1,0.995,0.83746,0.65251,0.32427,0.86874,0.000379743,0.000379743,0.000379743
80,77.6355,0.54974,0.32027,0.85897,0.99673,1,0.995,0.83614,0.64533,0.3194,0.86389,0.000363239,0.000363239,0.000363239
81,78.4688,0.57168,0.32335,0.88017,0.99575,1,0.995,0.82853,0.65074,0.32032,0.86624,0.000346736,0.000346736,0.000346736
82,79.3031,0.54753,0.32061,0.85281,0.9941,1,0.995,0.84646,0.60167,0.3174,0.86057,0.000330233,0.000330233,0.000330233
83,80.1445,0.56455,0.32018,0.87696,0.99378,1,0.995,0.83789,0.60458,0.31625,0.85981,0.000313729,0.000313729,0.000313729
84,81.0469,0.53961,0.31121,0.85623,0.99701,1,0.995,0.84037,0.61423,0.30981,0.86478,0.000297226,0.000297226,0.000297226
85,81.9952,0.56337,0.31452,0.87606,0.99669,1,0.995,0.8377,0.60521,0.31214,0.85605,0.000280723,0.000280723,0.000280723
86,82.8682,0.53626,0.30074,0.86749,0.99606,1,0.995,0.83881,0.6169,0.31653,0.85743,0.00026422,0.00026422,0.00026422
87,83.6958,0.53515,0.30811,0.87008,0.99564,1,0.995,0.84447,0.607,0.30127,0.85262,0.000247716,0.000247716,0.000247716
88,84.5789,0.54385,0.30267,0.86327,0.99282,1,0.995,0.83814,0.62021,0.30617,0.85483,0.000231213,0.000231213,0.000231213
89,85.4307,0.54728,0.30492,0.86326,0.99378,1,0.995,0.84043,0.61756,0.30408,0.85643,0.00021471,0.00021471,0.00021471
90,86.278,0.54404,0.30718,0.8654,0.99518,1,0.995,0.84611,0.61614,0.30528,0.85745,0.000198206,0.000198206,0.000198206
91,87.7279,0.52055,0.29998,0.84534,0.99569,1,0.995,0.84077,0.62848,0.30153,0.85892,0.000181703,0.000181703,0.000181703
92,88.6232,0.53163,0.30128,0.8542,0.9962,1,0.995,0.84314,0.62227,0.30091,0.8546,0.0001652,0.0001652,0.0001652
93,89.4875,0.54481,0.30286,0.87076,0.99631,1,0.995,0.84251,0.61226,0.30057,0.85453,0.000148696,0.000148696,0.000148696
94,90.4371,0.51721,0.29335,0.85775,0.99597,1,0.995,0.84863,0.61982,0.30751,0.85563,0.000132193,0.000132193,0.000132193
95,91.3204,0.52989,0.29949,0.85988,0.99546,1,0.995,0.84214,0.62551,0.3026,0.85739,0.00011569,0.00011569,0.00011569
96,92.1828,0.52889,0.29703,0.86288,0.99565,1,0.995,0.84626,0.61649,0.29898,0.85465,9.91865e-05,9.91865e-05,9.91865e-05
