epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,32.7633,0.65995,0.42125,0.84828,0.99372,1,0.995,0.80895,0.73046,0.40569,0.8367,0.000973861,0.000973861,0.000973861
44,33.4768,0.64895,0.41467,0.85618,0.99301,1,0.995,0.81803,0.68314,0.39957,0.82556,0.000957358,0.000957358,0.000957358
45,34.191,0.64732,0.41439,0.86099,0.99481,1,0.995,0.81971,0.69607,0.3809,0.82645,0.000940855,0.000940855,0.000940855
46,34.9123,0.63518,0.40912,0.83839,0.9963,0.99944,0.995,0.81797,0.69533,0.38408,0.82952,0.000924352,0.000924352,0.000924352
47,35.6223,0.62887,0.4022,0.85253,0.99818,1,0.995,0.82533,0.67783,0.40177,0.8167,0.000907848,0.000907848,0.000907848
48,36.3281,0.64536,0.40491,0.84053,0.99778,1,0.995,0.80937,0.69948,0.39621,0.82666,0.000891345,0.000891345,0.000891345
49,37.0413,0.64263,0.41218,0.84883,0.99665,1,0.995,0.81951,0.71089,0.40746,0.82984,0.000874842,0.000874842,0.000874842
50,37.7442,0.62829,0.39992,0.84107,0.99744,1,0.995,0.83065,0.65931,0.38107,0.81997,0.000858338,0.000858338,0.000858338
51,38.4703,0.61911,0.38786,0.85535,0.99731,1,0.995,0.82618,0.66597,0.3572,0.82047,0.000841835,0.000841835,0.000841835
52,39.1794,0.61362,0.38847,0.85072,0.99788,1,0.995,0.81236,0.69908,0.38113,0.82533,0.000825332,0.000825332,0.000825332
53,40.0095,0.60244,0.37687,0.84975,0.99048,1,0.99493,0.83992,0.64809,0.36111,0.81736,0.000808828,0.000808828,0.000808828
54,40.767,0.63922,0.39487,0.84783,0.99736,1,0.995,0.82841,0.67675,0.3678,0.82373,0.000792325,0.000792325,0.000792325
55,41.4819,0.61092,0.38419,0.84063,0.99518,1,0.995,0.81821,0.65918,0.35744,0.82127,0.000775822,0.000775822,0.000775822
56,42.1922,0.62047,0.3751,0.84239,0.99831,1,0.995,0.83717,0.63904,0.36075,0.81596,0.000759318,0.000759318,0.000759318
57,42.9081,0.61243,0.38124,0.8429,0.99714,1,0.995,0.84183,0.63026,0.33467,0.81252,0.000742815,0.000742815,0.000742815
58,43.6292,0.6246,0.37802,0.8452,0.99015,1,0.99486,0.83069,0.63857,0.36212,0.81792,0.000726312,0.000726312,0.000726312
59,44.3347,0.59955,0.37376,0.83968,0.99484,1,0.995,0.82981,0.67397,0.37282,0.82196,0.000709809,0.000709809,0.000709809
60,45.0466,0.59856,0.37534,0.83998,0.99798,1,0.995,0.82671,0.66261,0.37277,0.81275,0.000693305,0.000693305,0.000693305
61,45.7626,0.58933,0.36892,0.83369,0.99833,1,0.995,0.81535,0.68759,0.36717,0.81989,0.000676802,0.000676802,0.000676802
62,46.492,0.59682,0.36019,0.84004,0.9976,1,0.995,0.8227,0.67062,0.34911,0.81782,0.000660299,0.000660299,0.000660299
63,47.2063,0.58171,0.3672,0.83677,0.998,1,0.995,0.83383,0.64183,0.34081,0.81448,0.000643795,0.000643795,0.000643795
64,47.9336,0.59371,0.36575,0.83641,0.99821,1,0.995,0.83146,0.65958,0.3493,0.81517,0.000627292,0.000627292,0.000627292
65,48.727,0.57264,0.35582,0.82732,0.9929,1,0.995,0.83226,0.63196,0.34776,0.81492,0.000610789,0.000610789,0.000610789
