epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,64.343,0.75562,0.49758,1.00573,1,0.99587,0.995,0.80366,0.71179,0.43332,0.96705,0.00108938,0.00108938,0.00108938
37,66.1766,0.70036,0.48359,0.98231,0.99925,0.99688,0.995,0.81462,0.69434,0.43173,0.95219,0.00107288,0.00107288,0.00107288
38,67.9044,0.73055,0.49363,1.01085,0.98918,1,0.99486,0.80356,0.7313,0.43676,0.97196,0.00105638,0.00105638,0.00105638
39,69.6439,0.74586,0.49721,1.01137,0.99771,1,0.995,0.81607,0.71739,0.43892,0.99027,0.00103987,0.00103987,0.00103987
40,71.4046,0.69593,0.48452,1.00114,0.99575,1,0.995,0.80981,0.73008,0.46707,0.9923,0.00102337,0.00102337,0.00102337
41,73.1458,0.68699,0.47821,0.99267,0.99124,1,0.99486,0.80592,0.71221,0.42931,0.96224,0.00100687,0.00100687,0.00100687
42,74.8825,0.70189,0.47308,0.99077,0.99046,1,0.99451,0.8049,0.6863,0.40291,0.95216,0.000990365,0.000990365,0.000990365
43,76.6147,0.72213,0.48143,0.99332,0.9902,1,0.99465,0.80831,0.71223,0.44073,0.95616,0.000973861,0.000973861,0.000973861
44,78.3564,0.70119,0.45786,0.9948,0.98377,1,0.99438,0.80584,0.76612,0.44713,0.97285,0.000957358,0.000957358,0.000957358
45,80.1859,0.68668,0.45145,0.97504,0.98997,0.99296,0.98993,0.80015,0.73435,0.4247,0.96707,0.000940855,0.000940855,0.000940855
46,81.9136,0.70392,0.45265,0.98533,0.9969,1,0.995,0.80096,0.73886,0.44354,0.97289,0.000924352,0.000924352,0.000924352
47,83.6357,0.70272,0.45848,0.98826,0.99596,1,0.995,0.80536,0.72748,0.46315,0.98203,0.000907848,0.000907848,0.000907848
48,85.3584,0.67278,0.45048,0.96829,0.99576,0.99296,0.99486,0.79966,0.70213,0.41852,0.95624,0.000891345,0.000891345,0.000891345
49,87.0969,0.66911,0.44786,0.98268,0.99134,1,0.995,0.81936,0.66469,0.41779,0.94604,0.000874842,0.000874842,0.000874842
50,88.826,0.69375,0.44197,0.98235,0.99128,1,0.99451,0.81022,0.71261,0.38918,0.96691,0.000858338,0.000858338,0.000858338
51,90.5561,0.64829,0.42828,0.96887,0.99063,1,0.99444,0.81772,0.69485,0.43531,0.95078,0.000841835,0.000841835,0.000841835
52,92.2841,0.68953,0.43322,0.97578,0.99086,1,0.99472,0.82823,0.64767,0.42626,0.95935,0.000825332,0.000825332,0.000825332
53,94.0511,0.67204,0.43288,0.96871,0.99081,0.99943,0.99375,0.81695,0.69578,0.38825,0.97644,0.000808828,0.000808828,0.000808828
54,95.9204,0.66482,0.43468,0.96992,0.9874,0.999,0.99444,0.82894,0.66446,0.36907,0.94392,0.000792325,0.000792325,0.000792325
55,97.6639,0.66716,0.42455,0.95676,0.99074,1,0.99465,0.82599,0.6621,0.37361,0.94621,0.000775822,0.000775822,0.000775822
56,99.4109,0.66461,0.42076,0.96181,0.99075,0.99951,0.99465,0.82219,0.64994,0.38761,0.94379,0.000759318,0.000759318,0.000759318
57,101.154,0.66714,0.42991,0.98269,0.99186,1,0.99493,0.82957,0.68305,0.40982,0.95489,0.000742815,0.000742815,0.000742815
58,102.891,0.68454,0.42854,0.97184,0.99047,1,0.99486,0.80514,0.75693,0.41466,1.00431,0.000726312,0.000726312,0.000726312
59,104.634,0.68626,0.42248,0.98304,0.99122,1,0.99472,0.83421,0.66433,0.37836,0.93266,0.000709809,0.000709809,0.000709809
60,106.391,0.66283,0.41162,0.96846,0.99102,1,0.99493,0.82987,0.65485,0.37374,0.94402,0.000693305,0.000693305,0.000693305
61,108.122,0.6513,0.41184,0.9729,0.99815,1,0.995,0.82533,0.67389,0.38089,0.94967,0.000676802,0.000676802,0.000676802
62,109.954,0.64268,0.40434,0.95982,0.99786,1,0.995,0.82319,0.68688,0.37056,0.95139,0.000660299,0.000660299,0.000660299
63,111.687,0.64359,0.39814,0.95525,0.99116,1,0.99493,0.82729,0.69678,0.36437,0.95114,0.000643795,0.000643795,0.000643795
64,113.415,0.6659,0.40965,0.96872,0.99144,1,0.99486,0.83149,0.65971,0.36259,0.93304,0.000627292,0.000627292,0.000627292
65,115.147,0.64011,0.3912,0.95551,0.98809,1,0.99493,0.82857,0.70015,0.37822,0.9448,0.000610789,0.000610789,0.000610789
66,116.88,0.65215,0.39694,0.95588,0.99916,0.99905,0.995,0.81423,0.68996,0.35408,0.95758,0.000594286,0.000594286,0.000594286
67,118.618,0.62716,0.39056,0.9631,0.99733,1,0.995,0.8388,0.64673,0.37712,0.94407,0.000577782,0.000577782,0.000577782
68,120.358,0.62443,0.38454,0.96244,0.99891,0.99857,0.995,0.82889,0.67558,0.37455,0.95212,0.000561279,0.000561279,0.000561279
69,122.07,0.60146,0.36942,0.93875,0.99487,1,0.995,0.83638,0.65274,0.35567,0.93865,0.000544776,0.000544776,0.000544776
70,123.823,0.60743,0.3794,0.93871,0.99824,1,0.995,0.83455,0.66507,0.37014,0.94186,0.000528272,0.000528272,0.000528272
71,125.69,0.60386,0.37488,0.94239,0.9948,1,0.995,0.82977,0.6556,0.36483,0.93108,0.000511769,0.000511769,0.000511769
72,127.406,0.59461,0.36975,0.93781,0.99133,1,0.99493,0.83982,0.63424,0.36423,0.93988,0.000495266,0.000495266,0.000495266
73,129.159,0.62322,0.37881,0.9506,0.99128,1,0.99486,0.83438,0.65142,0.35603,0.93637,0.000478762,0.000478762,0.000478762
74,130.883,0.61166,0.37589,0.93833,0.99148,1,0.99493,0.83961,0.63449,0.34952,0.93013,0.000462259,0.000462259,0.000462259
75,132.62,0.61838,0.37465,0.94923,0.9918,1,0.99486,0.8368,0.66327,0.35441,0.93348,0.000445756,0.000445756,0.000445756
76,134.337,0.60829,0.3761,0.94527,0.99183,1,0.995,0.84155,0.6197,0.3292,0.92437,0.000429253,0.000429253,0.000429253
77,136.071,0.59978,0.3795,0.95323,0.99195,1,0.995,0.83605,0.63757,0.33931,0.93213,0.000412749,0.000412749,0.000412749
78,137.876,0.59571,0.36346,0.94764,0.99086,1,0.99493,0.83026,0.66417,0.36826,0.95497,0.000396246,0.000396246,0.000396246
79,139.703,0.60968,0.37179,0.96523,0.99155,1,0.99493,0.84039,0.63768,0.35078,0.9333,0.000379743,0.000379743,0.000379743
80,141.424,0.573,0.35917,0.94007,0.99162,1,0.99493,0.84238,0.63499,0.33963,0.93655,0.000363239,0.000363239,0.000363239
81,143.173,0.60505,0.37243,0.95592,0.99813,1,0.995,0.83952,0.64551,0.34671,0.93747,0.000346736,0.000346736,0.000346736
82,144.905,0.6134,0.36775,0.94559,0.9996,0.99909,0.995,0.84307,0.61448,0.33088,0.92169,0.000330233,0.000330233,0.000330233
83,146.642,0.58689,0.35787,0.93727,0.99619,1,0.995,0.83487,0.61327,0.32731,0.9205,0.000313729,0.000313729,0.000313729
84,148.372,0.57909,0.35659,0.93231,0.99672,1,0.995,0.83608,0.62172,0.34201,0.92666,0.000297226,0.000297226,0.000297226
85,150.102,0.59799,0.35908,0.95399,0.9964,1,0.995,0.83772,0.62434,0.33406,0.92488,0.000280723,0.000280723,0.000280723
86,151.836,0.58133,0.34396,0.92768,0.99938,0.99811,0.995,0.84916,0.61082,0.32485,0.91861,0.00026422,0.00026422,0.00026422
87,153.662,0.5897,0.35354,0.94015,0.99131,1,0.99493,0.84773,0.60874,0.34204,0.92925,0.000247716,0.000247716,0.000247716
88,155.386,0.57614,0.34632,0.94234,0.99189,1,0.995,0.83847,0.62806,0.33667,0.92798,0.000231213,0.000231213,0.000231213
89,157.114,0.59525,0.35121,0.94424,0.99144,1,0.99493,0.84367,0.64398,0.33498,0.93425,0.00021471,0.00021471,0.00021471
90,158.857,0.56894,0.34544,0.9411,0.99166,1,0.99493,0.84044,0.63897,0.3338,0.93599,0.000198206,0.000198206,0.000198206
91,161.436,0.53532,0.32788,0.89475,0.99158,1,0.99486,0.83755,0.61987,0.32134,0.9229,0.000181703,0.000181703,0.000181703
92,163.171,0.54692,0.33102,0.88759,0.98507,1,0.99486,0.8389,0.63822,0.32517,0.92576,0.0001652,0.0001652,0.0001652
93,164.886,0.55614,0.33036,0.90499,0.99146,1,0.99486,0.84358,0.62,0.32792,0.91787,0.000148696,0.000148696,0.000148696
94,166.61,0.52864,0.32305,0.89332,0.99146,1,0.99486,0.84802,0.6128,0.32405,0.91229,0.000132193,0.000132193,0.000132193
95,168.504,0.53113,0.32286,0.89305,0.99142,1,0.99486,0.84929,0.62189,0.31804,0.91568,0.00011569,0.00011569,0.00011569
96,170.229,0.51404,0.3127,0.87959,0.99138,1,0.99486,0.84306,0.62257,0.3138,0.91442,9.91865e-05,9.91865e-05,9.91865e-05
97,171.944,0.52161,0.3169,0.88328,0.99164,1,0.99486,0.84094,0.61942,0.31262,0.91312,8.26832e-05,8.26832e-05,8.26832e-05
98,173.664,0.52637,0.3193,0.88588,0.99151,1,0.99493,0.84311,0.61878,0.31262,0.91483,6.61799e-05,6.61799e-05,6.61799e-05
99,175.382,0.5235,0.31094,0.89071,0.99141,1,0.99493,0.84348,0.62244,0.31517,0.91863,4.96766e-05,4.96766e-05,4.96766e-05
100,177.094,0.51167,0.31585,0.89379,0.99143,1,0.99493,0.84643,0.62247,0.31136,0.91792,3.31733e-05,3.31733e-05,3.31733e-05
