epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.19251,0.91286,2.60736,0.94815,0.84825,0.95913,0.98976,0.72935,0.90078,1.29393,0.93341,0.00025005,0.00025005,0.00025005
2,12.3152,0.83662,1.04985,0.90468,0.99293,0.99073,0.99439,0.77468,0.83607,0.74552,0.92855,0.000511654,0.000511654,0.000511654
3,15.4825,0.86768,0.82222,0.98181,0.93588,0.96078,0.99039,0.74067,0.88819,0.8126,0.98038,0.000767977,0.000767977,0.000767977
4,18.572,0.85896,0.7734,0.99389,0.93016,0.66901,0.90283,0.68302,0.91646,1.3339,0.99731,0.00101902,0.00101902,0.00101902
5,21.6521,0.82313,0.6548,0.96394,0.84975,0.96425,0.96835,0.68471,0.9606,0.77227,1.07321,0.00126478,0.00126478,0.00126478
6,24.708,0.85829,0.58745,0.97155,0.59908,0.80986,0.59768,0.44841,0.99406,1.85214,1.07923,0.00150526,0.00150526,0.00150526
7,27.7524,0.87353,0.60192,0.9944,0.91962,0.90852,0.98713,0.72565,0.94795,0.67286,1.08189,0.00156798,0.00156798,0.00156798
8,30.7879,0.91147,0.6788,1.01823,0.81305,0.77875,0.95017,0.67008,0.95933,1.32211,1.01539,0.00155148,0.00155148,0.00155148
9,33.8317,0.84364,0.57079,0.98304,0.65995,0.36219,0.43954,0.33267,1.89183,3.0872,2.35072,0.00153497,0.00153497,0.00153497
10,36.8686,0.8866,0.54225,1.01459,0.99095,0.90151,0.9733,0.67578,1.05053,0.88784,1.06863,0.00151847,0.00151847,0.00151847
11,39.9154,0.87531,0.5222,0.99952,0.91534,0.85221,0.95841,0.71397,0.94632,0.98493,1.01817,0.00150197,0.00150197,0.00150197
12,42.9451,0.81473,0.49894,0.98849,0.55954,0.52152,0.54183,0.43769,1.11217,1.98387,1.15948,0.00148546,0.00148546,0.00148546
13,45.993,0.81305,0.47444,0.95615,0.7425,0.49306,0.33557,0.25237,1.20353,4.93644,1.29713,0.00146896,0.00146896,0.00146896
14,49.0337,0.82753,0.49065,0.97505,0.98652,0.77486,0.93139,0.71893,0.84082,1.48452,0.97139,0.00145246,0.00145246,0.00145246
15,52.065,0.8297,0.46302,0.97936,0.97627,1,0.99186,0.74773,0.86655,0.49275,0.95631,0.00143595,0.00143595,0.00143595
16,55.0952,0.78692,0.45769,0.96648,0.99045,1,0.995,0.75706,0.83579,0.52925,0.96269,0.00141945,0.00141945,0.00141945
17,58.1332,0.78134,0.45201,0.97162,0.77384,0.8662,0.91656,0.73465,0.81811,1.11949,0.9506,0.00140295,0.00140295,0.00140295
18,61.1663,0.79585,0.44742,0.95326,0.94689,0.82826,0.95025,0.71586,0.87526,1.10442,0.98223,0.00138644,0.00138644,0.00138644
19,64.2273,0.78643,0.44993,0.94857,0.86851,0.96242,0.95992,0.75647,0.85042,0.70441,0.96707,0.00136994,0.00136994,0.00136994
20,67.2595,0.75439,0.45781,0.95358,0.99648,0.7964,0.85985,0.67744,0.90318,0.77619,1.01515,0.00135344,0.00135344,0.00135344
21,70.2936,0.77112,0.43149,0.93309,0.99418,0.99296,0.99374,0.77392,0.8885,0.47485,0.97026,0.00133693,0.00133693,0.00133693
22,73.3236,0.77501,0.43607,0.97063,0.94641,0.96479,0.98265,0.75775,0.86266,0.52277,0.96737,0.00132043,0.00132043,0.00132043
