epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,58.0933,0.65812,0.42968,0.0042,0.97591,0.96479,0.99086,0.81737,0.73196,0.31211,0.00448,0.00103987,0.00103987,0.00103987
40,59.6496,0.68129,0.43375,0.00443,0.95104,0.95063,0.98524,0.82957,0.71317,0.32906,0.00418,0.00102337,0.00102337,0.00102337
41,61.083,0.66927,0.40438,0.00424,0.97312,0.97798,0.98973,0.82374,0.66471,0.25601,0.00391,0.00100687,0.00100687,0.00100687
42,62.5017,0.66672,0.41044,0.00413,0.99098,0.95631,0.9888,0.82626,0.6986,0.25516,0.0042,0.000990365,0.000990365,0.000990365
43,63.9118,0.66615,0.39865,0.00439,0.96374,0.96489,0.98965,0.83437,0.66582,0.29796,0.00402,0.000973861,0.000973861,0.000973861
44,65.318,0.65072,0.40349,0.00433,0.97789,0.95775,0.99119,0.83663,0.67045,0.24452,0.00402,0.000957358,0.000957358,0.000957358
45,66.8408,0.69786,0.38842,0.00478,0.98291,0.9609,0.98893,0.81823,0.73102,0.26739,0.00444,0.000940855,0.000940855,0.000940855
46,68.2557,0.64307,0.36618,0.00429,0.99071,0.9507,0.99072,0.82639,0.68492,0.25294,0.00408,0.000924352,0.000924352,0.000924352
47,69.6711,0.60747,0.35427,0.00403,0.96737,0.97887,0.98996,0.8253,0.7151,0.30789,0.00415,0.000907848,0.000907848,0.000907848
48,71.0835,0.64099,0.33926,0.00416,0.97142,0.97583,0.9915,0.84073,0.68477,0.25052,0.00403,0.000891345,0.000891345,0.000891345
49,72.5101,0.62168,0.36049,0.0041,0.96534,0.97756,0.99154,0.81801,0.71021,0.25677,0.00436,0.000874842,0.000874842,0.000874842
50,74.0322,0.60845,0.35312,0.00396,0.97607,0.95363,0.9914,0.84659,0.64895,0.28583,0.0039,0.000858338,0.000858338,0.000858338
51,75.459,0.61344,0.33895,0.00401,0.9758,0.96278,0.99291,0.8425,0.66343,0.29139,0.00397,0.000841835,0.000841835,0.000841835
52,76.8789,0.62429,0.3598,0.00412,0.97092,0.98911,0.99364,0.8231,0.72226,0.2753,0.00456,0.000825332,0.000825332,0.000825332
53,78.2856,0.65537,0.3287,0.00431,0.98367,0.97887,0.99284,0.83494,0.69169,0.26837,0.00407,0.000808828,0.000808828,0.000808828
54,79.6949,0.62453,0.3358,0.004,0.98415,0.97183,0.99355,0.8378,0.67472,0.26712,0.00414,0.000792325,0.000792325,0.000792325
55,81.1069,0.60119,0.32646,0.00409,0.98249,0.97637,0.99241,0.83234,0.68979,0.28346,0.0042,0.000775822,0.000775822,0.000775822
56,82.6294,0.59397,0.3038,0.00402,0.94338,0.98592,0.98902,0.84441,0.63756,0.24726,0.00379,0.000759318,0.000759318,0.000759318
57,84.0469,0.58032,0.31025,0.00382,0.96387,0.94935,0.98756,0.83054,0.65813,0.28036,0.00387,0.000742815,0.000742815,0.000742815
58,85.4605,0.60946,0.29332,0.00385,0.98499,0.979,0.99375,0.83622,0.67632,0.26744,0.00398,0.000726312,0.000726312,0.000726312
59,86.8827,0.57917,0.3148,0.00364,0.98135,0.96489,0.99362,0.83569,0.68253,0.28387,0.00404,0.000709809,0.000709809,0.000709809
60,88.2971,0.60021,0.28998,0.00394,0.9649,0.94841,0.99202,0.83427,0.66248,0.29868,0.00392,0.000693305,0.000693305,0.000693305
61,89.821,0.65131,0.29477,0.00403,0.98065,0.95784,0.99253,0.83751,0.66931,0.27517,0.00403,0.000676802,0.000676802,0.000676802
62,91.2733,0.62137,0.30828,0.00387,0.98757,0.96628,0.99319,0.83415,0.67668,0.24317,0.00407,0.000660299,0.000660299,0.000660299
63,92.7098,0.6094,0.28408,0.00415,0.98925,0.98592,0.99405,0.84125,0.64566,0.22791,0.00373,0.000643795,0.000643795,0.000643795
64,94.1218,0.57346,0.29194,0.00355,0.96279,0.98579,0.99154,0.84101,0.68958,0.25175,0.00412,0.000627292,0.000627292,0.000627292
65,95.5392,0.60723,0.2935,0.00381,0.95882,0.97183,0.99,0.84265,0.64787,0.26475,0.00382,0.000610789,0.000610789,0.000610789
66,96.9673,0.58004,0.29478,0.00379,0.99263,0.96722,0.99178,0.84048,0.64891,0.27944,0.0038,0.000594286,0.000594286,0.000594286
67,98.4851,0.5504,0.27899,0.00338,0.98448,0.97975,0.99368,0.84776,0.65351,0.27113,0.00387,0.000577782,0.000577782,0.000577782
68,99.9264,0.57822,0.29453,0.00377,0.9562,0.95692,0.99222,0.83919,0.6713,0.29924,0.00403,0.000561279,0.000561279,0.000561279
69,101.366,0.56833,0.28993,0.00371,0.9823,0.97193,0.99398,0.83944,0.66038,0.2664,0.00399,0.000544776,0.000544776,0.000544776
70,102.802,0.57951,0.28865,0.00372,0.98444,0.99648,0.99417,0.84388,0.65057,0.26396,0.00387,0.000528272,0.000528272,0.000528272
71,104.232,0.54211,0.25874,0.00349,0.96547,0.98151,0.99459,0.83857,0.64849,0.29388,0.00392,0.000511769,0.000511769,0.000511769
72,105.762,0.54319,0.26883,0.00362,0.97634,0.97316,0.99337,0.84252,0.64404,0.27922,0.00387,0.000495266,0.000495266,0.000495266
73,107.197,0.5646,0.27016,0.00367,1,0.96733,0.99346,0.83972,0.65055,0.2458,0.00392,0.000478762,0.000478762,0.000478762
74,108.634,0.58305,0.27728,0.00377,0.98216,0.97295,0.99336,0.84001,0.6512,0.23434,0.00379,0.000462259,0.000462259,0.000462259
75,110.059,0.57943,0.27189,0.00383,0.98608,0.98591,0.99282,0.84019,0.66176,0.24478,0.00401,0.000445756,0.000445756,0.000445756
76,111.472,0.56826,0.26807,0.00378,0.99191,0.98405,0.99345,0.83177,0.67649,0.24523,0.00424,0.000429253,0.000429253,0.000429253
77,112.997,0.55416,0.25124,0.00358,0.97832,0.98592,0.99271,0.83974,0.63503,0.23562,0.00382,0.000412749,0.000412749,0.000412749
78,114.425,0.53586,0.25671,0.00361,0.97745,0.99571,0.99377,0.84742,0.62908,0.22322,0.00376,0.000396246,0.000396246,0.000396246
79,115.861,0.542,0.25696,0.00351,0.98407,0.97548,0.99384,0.85154,0.64617,0.22961,0.00384,0.000379743,0.000379743,0.000379743
80,117.286,0.5288,0.25815,0.00341,0.98436,0.99859,0.99416,0.84882,0.63499,0.22065,0.00383,0.000363239,0.000363239,0.000363239
81,118.703,0.54741,0.24218,0.00349,0.97469,0.9929,0.99378,0.85479,0.63651,0.22258,0.00382,0.000346736,0.000346736,0.000346736
82,120.149,0.55464,0.26495,0.00352,0.98569,0.97506,0.9936,0.8439,0.65668,0.23795,0.00398,0.000330233,0.000330233,0.000330233
83,121.681,0.54551,0.25076,0.00348,0.99605,0.98592,0.99453,0.84787,0.63297,0.21477,0.0038,0.000313729,0.000313729,0.000313729
84,123.099,0.54061,0.23912,0.00349,0.99633,0.97172,0.99405,0.84837,0.63313,0.21864,0.00381,0.000297226,0.000297226,0.000297226
85,124.523,0.53753,0.24644,0.00348,0.98025,0.99296,0.99445,0.84581,0.652,0.21146,0.00388,0.000280723,0.000280723,0.000280723
86,125.935,0.53835,0.25166,0.0034,0.98026,0.99728,0.99401,0.85476,0.62403,0.20535,0.0037,0.00026422,0.00026422,0.00026422
87,127.358,0.50676,0.24277,0.00321,0.9804,0.99007,0.99366,0.85379,0.63235,0.21446,0.00373,0.000247716,0.000247716,0.000247716
88,128.873,0.51154,0.24527,0.00335,0.98144,0.98439,0.99403,0.84613,0.63508,0.21625,0.00377,0.000231213,0.000231213,0.000231213
89,130.288,0.5175,0.2448,0.00331,0.98379,0.99296,0.99465,0.84934,0.63384,0.22302,0.00376,0.00021471,0.00021471,0.00021471
90,131.704,0.52939,0.23865,0.00336,0.98179,0.98662,0.99418,0.84955,0.63881,0.22274,0.00378,0.000198206,0.000198206,0.000198206
91,133.843,0.50023,0.23026,0.00318,0.9803,1,0.99458,0.84408,0.6421,0.21399,0.00378,0.000181703,0.000181703,0.000181703
92,135.298,0.51527,0.24226,0.0032,0.99893,0.99206,0.995,0.8376,0.66237,0.2164,0.00391,0.0001652,0.0001652,0.0001652
93,136.854,0.53964,0.2509,0.00346,0.99698,1,0.995,0.83894,0.65129,0.21594,0.00386,0.000148696,0.000148696,0.000148696
94,138.282,0.48996,0.21768,0.00321,0.9933,1,0.995,0.85218,0.63324,0.21411,0.00374,0.000132193,0.000132193,0.000132193
95,139.713,0.50786,0.23402,0.00321,0.98906,0.98592,0.99486,0.85105,0.64671,0.21432,0.00381,0.00011569,0.00011569,0.00011569
96,141.134,0.50694,0.24868,0.00331,0.97595,0.99746,0.99465,0.84578,0.6457,0.21649,0.00379,9.91865e-05,9.91865e-05,9.91865e-05
97,142.565,0.50868,0.24306,0.00332,0.97752,0.99517,0.99432,0.83673,0.64924,0.2212,0.00381,8.26832e-05,8.26832e-05,8.26832e-05
98,144.102,0.53191,0.22556,0.00342,0.98047,0.99296,0.99444,0.83911,0.64981,0.22607,0.00383,6.61799e-05,6.61799e-05,6.61799e-05
99,145.509,0.51247,0.23889,0.00324,0.98764,0.99296,0.99452,0.84016,0.64545,0.2264,0.0038,4.96766e-05,4.96766e-05,4.96766e-05
100,146.925,0.50026,0.23515,0.00322,0.98467,0.99296,0.99452,0.84641,0.63909,0.22379,0.00375,3.31733e-05,3.31733e-05,3.31733e-05
